material_id,e_electronic,e_ionic,e_total
mp-755689,2.9388328366666663,4.465065783333332,7.40389862
mp-3123,13.270612043333337,1.311067659999999,14.58167970333333
mp-7280,11.074103683333334,1.2002434,12.274347083333332
mp-19727,5.708202446666667,11.857148759999996,17.565351206666662
mp-27714,1.92660414,3.926014203333333,5.852618343333333
mp-23891,2.342064476666666,2.546897890001786,4.888962366668452
mp-626448,2.238472853333333,2.861166396666666,5.099639249999999
mp-754919,3.029185066666667,3.55440883,6.583593896666667
mp-27713,8.155035640316267,11.735294788861964,19.890330429178235
mp-558830,4.733013003333333,11.9912725,16.724285503333334
mp-24097,2.52630148,2.9574573200602963,5.483758800060297
mp-570084,7.753063713333333,9.485112746666667,17.238176460000002
mp-642725,2.879838879999999,4.771138386666577,7.650977266666576
mp-644222,3.5524145933333333,5.218195519996838,8.770610113330171
mp-560639,2.580436346666665,3.440011536666666,6.020447883333333
mp-23083,3.830226903333332,10.749238396666668,14.579465299999995
mp-23126,4.1445216333333335,9.304565733333332,13.449087366666667
mp-560387,2.43636129,4.75059014,7.186951430000001
mp-696497,2.483294746666666,2.641387976666666,5.124682723333334
mp-865973,2.542968113333334,14.431609950000004,16.97457806333334
mp-720570,2.171119076666666,2.493871346666667,4.664990423333333
mp-1190450,4.019206046666667,11.549238563333333,15.568444609999998
mp-643759,2.349463599999999,4.483958819999999,6.8334224200000016
mp-696946,4.38806197,7.125149390000001,11.51321136
mp-1226281,9.08107536666406,2.5127919032644943,11.593867269928554
mp-1228964,7.481670480000001,3.82876892,11.310439400000002
mp-551826,4.460515656666666,12.206256089999998,16.666771746666665
mp-1180504,3.327928247850517,10.216579883861275,13.544508131711792
mp-24463,2.077967116666666,3.073045023333333,5.15101214
mp-684724,3.083265283333334,5.128965929994383,8.212231213327717
